date,Mkt-RF,SMB,HML,RF,MOM
20151020,-0.15,0,1.2,0,-1.03
20151021,-0.74,-0.88,-0.21,0,0.44
20151022,1.5,-0.78,0.34,0,-0.65
20151023,1.09,0,-0.55,0,0.9
20151026,-0.2,-0.34,-0.72,0,1.74
20151027,-0.42,-0.87,-0.92,0,1.69
20151028,1.43,1.43,0.67,0,-0.71
20151029,-0.2,-0.8,-0.08,0,-0.51
20151030,-0.42,0.2,-0.56,0,-1.02
20151102,1.25,0.85,-0.02,0,-1.01
20151103,0.32,0.4,0.25,0,-1.5
20151104,-0.26,0.33,-0.32,0,0.75
20151105,-0.08,0.03,0.5,0,1.07
20151106,0.14,0.84,0.3,0,0.33
20151109,-0.95,-0.24,-0.03,0,0.32
20151110,0.13,0,0.22,0,0.85
20151111,-0.43,-0.5,-0.18,0,1.38
20151112,-1.45,-0.53,-0.41,0,0.69
20151113,-1.07,0.31,0.35,0,-0.6
20151116,1.39,-0.59,0.48,0,-1.05
20151117,-0.11,-0.11,-0.64,0,0.88
20151118,1.61,-0.02,-0.07,0,-0.47
20151119,-0.13,-0.24,-0.16,0,0.23
20151120,0.35,0.44,-0.38,0,0.9
20151123,-0.01,0.65,-0.35,0,0.08
20151124,0.21,0.7,0.25,0,-1.34
20151125,0.09,0.87,-0.55,0,0.02
20151127,0.09,0.24,-0.29,0,0.78
20151130,-0.47,0.13,0.67,0,-0.64
20151201,0.97,-0.66,0.25,0,0.48
20151202,-1.01,0.25,-0.7,0,0.98
20151203,-1.5,-0.21,0.39,0,-0.08
20151204,1.87,-1.02,-0.48,0,2.03
20151207,-0.84,-0.87,-0.67,0,0.68
20151208,-0.59,0.46,-1.19,0,1.1
20151209,-0.83,-0.35,0.39,0,-1.43
20151210,0.3,0.11,-0.24,0,-0.54
20151211,-2.03,-0.21,-0.06,0,0.41
20151214,0.29,-1.03,-0.17,0,1.46
20151215,1.1,0.04,0.79,0,0.05
20151216,1.47,0.02,-0.67,0,-0.17
20151217,-1.46,0.4,-0.36,0,0.7
20151218,-1.7,0.76,-0.36,0,-0.77
20151221,0.74,-0.17,-0.08,0,-0.06
20151222,0.89,-0.06,0.51,0,-1.08
20151223,1.3,0.13,0.56,0,-1.87
20151224,-0.11,0.29,-0.02,0,0.08
20151228,-0.28,-0.46,-0.35,0,1.39
20151229,1.05,0.09,-0.29,0,0.24
20151230,-0.74,-0.17,-0.15,0,0.49
20151231,-0.92,-0.25,0.23,0,-0.97
20160104,-1.59,-0.87,0.52,0,-1.93
20160105,0.12,-0.19,0.01,0,0.67
20160106,-1.35,-0.14,0,0,1.92
20160107,-2.44,-0.29,0.09,0,0.86
20160108,-1.11,-0.49,-0.04,0,-0.11
20160111,-0.06,-0.64,0.38,0,1.61
20160112,0.72,-0.41,-0.79,0,1.04
20160113,-2.67,-0.73,0.81,0,0.16
20160114,1.65,0,-0.38,0,-0.64
20160115,-2.14,0.41,-0.24,0,0.36
20160119,-0.2,-1.33,-0.05,0,1.61
20160120,-0.94,1.91,-1.25,0,-0.11
20160121,0.45,-0.51,-0.01,0,-2.6
20160122,2.08,0.21,-0.21,0,-0.16
20160125,-1.71,-0.4,-0.95,0,1.59
20160126,1.52,0.41,1.16,0,-1.94
20160127,-1.11,-0.57,1.68,0,-0.48
20160128,0.49,-0.48,1.25,0,0.43
20160129,2.57,0.47,0.42,0,-1.2
20160201,-0.04,-0.18,-1,0.001,0.32
20160202,-2,-0.03,-0.36,0.001,1.24
20160203,0.46,-0.34,0.45,0.001,-2.41
20160204,0.27,0.14,0.37,0.001,-2.03
20160205,-2.06,-1.06,1.63,0.001,-0.69
20160208,-1.51,0,0.83,0.001,1.11
20160209,-0.09,-0.46,-0.26,0.001,1.76
20160210,0.01,-0.04,-0.53,0.001,0.65
20160211,-1.17,0.51,-1.48,0.001,0.48
20160212,1.98,-0.53,1.11,0.001,-1.29
20160216,1.78,0.57,-0.56,0.001,-1.36
20160217,1.75,-0.07,-0.65,0.001,-2.33
20160218,-0.51,0,0.2,0.001,0.1
20160219,0.06,0.42,-0.58,0.001,1.45
20160222,1.43,-0.26,0.28,0.001,-1.59
20160223,-1.22,0.47,-0.51,0.001,1.51
20160224,0.53,0.69,-0.31,0.001,-0.23
20160225,1.1,-0.43,0.23,0.001,0.43
20160226,-0.01,0.81,0.28,0.001,-2.01
20160229,-0.69,0.65,0.26,0.001,-0.88
20160301,2.34,-0.66,0.39,0.001,-0.14
20160302,0.54,0.51,0.67,0.001,-2.54
20160303,0.51,0.45,0.63,0.001,-1.92
20160304,0.37,0.28,0.28,0.001,-0.97
20160307,0.21,1.17,0.5,0.001,-2.39
20160308,-1.27,-1.16,-0.47,0.001,3.61
20160309,0.5,0.01,0.41,0.001,-0.12
20160310,-0.11,-0.85,0.63,0.001,0.56
20160311,1.69,0.28,0.23,0.001,-1.96
20160314,-0.12,-0.08,-0.91,0.001,-0.07
20160315,-0.36,-1.48,0.68,0.001,2.08
20160316,0.63,0.11,-0.09,0.001,-1.17
20160317,0.72,0.83,0.58,0.001,-0.91
20160318,0.54,0.37,-0.15,0.001,-0.86
20160321,0.1,-0.22,-0.32,0.001,-0.18
20160322,-0.05,-0.01,-0.45,0.001,-0.06
20160323,-0.86,-1.17,-0.15,0.001,3.15
20160324,0,0.48,-0.06,0.001,-0.52
20160328,0.04,-0.03,0.17,0.001,0.83
20160329,1.07,1.8,-1.18,0.001,-0.18
20160330,0.41,-0.28,0.15,0.001,0.08
20160331,-0.11,0.44,-0.49,0.001,-1.01
20160401,0.64,-0.23,-0.61,0,1.1
20160404,-0.41,-0.21,-0.79,0,0.56
20160405,-0.94,-0.09,-0.37,0,0.18
20160406,1.14,0.17,-0.81,0,-1.43
20160407,-1.23,-0.04,-0.37,0,0.3
20160408,0.29,0.01,0.66,0,-0.61
20160411,-0.28,-0.12,0.95,0,0.03
20160412,0.99,-0.08,0.86,0,-1.46
20160413,1.23,0.87,0.38,0,-1.32
20160414,0.03,-0.25,0.15,0,-0.12
20160415,-0.04,0.34,-0.33,0,0.43
20160418,0.65,0.1,-0.2,0,-0.29
20160419,0.29,-0.37,1.47,0,-0.61
20160420,0.15,-0.11,0.58,0,-1.1
20160421,-0.47,0.11,-0.59,0,-0.93
20160422,0.12,0.82,0.51,0,-1.29
20160425,-0.24,-0.59,-0.17,0,1.35
20160426,0.29,0.66,0.81,0,-0.86
20160427,0.21,0.06,0.7,0,-0.67
20160428,-0.96,-0.14,-0.02,0,0.73
20160429,-0.5,-0.17,0.37,0,0.71
20160502,0.79,0.01,-0.37,0.001,0.94
20160503,-1.05,-0.66,-0.46,0.001,1.64
20160504,-0.66,-0.15,0.06,0.001,1.26
20160505,-0.08,-0.5,0.05,0.001,0.23
20160506,0.38,0.03,0.24,0.001,0.23
20160509,0.05,0.39,-1.46,0.001,0.92
20160510,1.26,-0.4,0.49,0.001,-0.7
20160511,-0.89,-0.35,0.78,0.001,0.35
20160512,-0.11,-0.62,0.13,0.001,1.18
20160513,-0.82,0.39,-0.67,0.001,0.19
20160516,0.99,0.29,-0.25,0.001,-0.73
20160517,-0.95,-0.8,0.62,0.001,-1.51
20160518,0.1,0.13,0.89,0.001,0.29
20160519,-0.33,-0.35,-0.26,0.001,0.22
20160520,0.75,0.91,-0.26,0.001,-1.2
20160523,-0.18,0.26,-0.33,0.001,-0.43
20160524,1.43,0.71,-0.34,0.001,0.09
20160525,0.72,-0.21,0.56,0.001,-1.58
20160526,-0.04,-0.08,-0.53,0.001,0.51
20160527,0.49,0.34,-0.17,0.001,-0.2
20160531,-0.01,0.52,-0.37,0.001,-0.62
20160601,0.2,0.64,-0.2,0.001,-0.04
20160602,0.35,0.33,-0.58,0.001,-0.61
20160603,-0.38,-0.16,-0.08,0.001,0.66
20160606,0.6,0.67,0.3,0.001,-1.35
20160607,0.12,0.16,0.1,0.001,-0.01
20160608,0.37,0.45,-0.09,0.001,0.55
20160609,-0.27,-0.4,-0.23,0.001,1.16
20160610,-1.05,-0.35,-0.18,0.001,1.51
20160613,-0.84,-0.35,0.12,0.001,0.29
20160614,-0.19,0.27,-0.71,0.001,0.65
20160615,-0.11,0.23,-0.03,0.001,-0.59
20160616,0.24,-0.35,-0.43,0.001,0.44
20160617,-0.3,-0.11,0.93,0.001,-0.99
20160620,0.71,0.62,0.01,0.001,-0.37
20160621,0.21,-0.65,0.51,0.001,0.58
20160622,-0.2,-0.33,0.08,0.001,0.09
20160623,1.45,0.51,0.47,0.001,-1.08
20160624,-3.7,0.16,-1.21,0.001,2.03
20160627,-2.07,-0.95,-0.72,0.001,2.77
20160628,1.76,-0.39,0.16,0.001,-1.44
20160629,1.8,0.27,-0.03,0.001,-0.71
20160630,1.42,0.35,0.42,0.001,0.64
20160701,0.24,0.52,-0.44,0.001,-0.95
20160705,-0.85,-0.64,-1.37,0.001,1.91
20160706,0.62,0.18,-0.15,0.001,-0.44
20160707,0.02,0.34,-0.17,0.001,-0.55
20160708,1.6,0.92,0.3,0.001,-0.6
20160711,0.43,0.6,0.26,0.001,-0.21
20160712,0.75,0.63,0.99,0.001,-1.52
20160713,-0.05,-0.52,0.49,0.001,0.87
20160714,0.51,-0.46,0.46,0.001,-0.61
20160715,-0.05,0.31,0,0.001,-0.12
20160718,0.25,-0.02,-0.13,0.001,-0.71
20160719,-0.22,-0.65,0.05,0.001,0.62
20160720,0.48,0.45,-0.89,0.001,-0.79
20160721,-0.38,-0.04,-0.04,0.001,-0.32
20160722,0.48,0.26,-0.13,0.001,0.33
20160725,-0.27,-0.05,-0.23,0.001,-0.09
20160726,0.13,0.58,0.54,0.001,-0.25
20160727,-0.14,0.56,-0.43,0.001,-0.89
20160728,0.18,-0.49,-0.32,0.001,0.18
20160729,0.17,-0.04,0,0.001,0.15
20160801,-0.16,0.2,-0.9,0.001,-0.09
20160802,-0.7,-0.58,0.18,0.001,0.44
20160803,0.45,0.49,0.82,0.001,-1.6
20160804,0.05,0.09,-0.39,0.001,0.56
20160805,0.93,0.42,0.92,0.001,-1.34
20160808,-0.06,0.01,0.51,0.001,-0.44
20160809,0.05,-0.03,-0.27,0.001,0.45
20160810,-0.29,-0.44,-0.2,0.001,0.8
20160811,0.54,0.14,0.03,0.001,-0.71
20160812,-0.06,0.09,-0.16,0.001,-0.27
20160815,0.39,0.74,0.39,0.001,-1.05
20160816,-0.57,-0.27,0.58,0.001,-0.34
20160817,0.12,-0.56,0.25,0.001,0.39
20160818,0.32,0.46,0.34,0.001,0.04
20160819,-0.11,0.1,-0.14,0.001,-0.25
20160822,-0.02,0.25,-0.4,0.001,0.18
20160823,0.27,0.57,-0.02,0.001,-0.44
20160824,-0.56,-0.49,0.38,0.001,0.4
20160825,-0.08,0.19,0.48,0.001,0.41
20160826,-0.15,0.14,-0.09,0.001,-0.44
20160829,0.53,-0.08,0.34,0.001,-0.19
20160830,-0.14,0.12,0.29,0.001,-0.44
20160831,-0.24,-0.39,0.14,0.001,0.22
20160901,0.03,0.13,-0.51,0.001,0.66
20160902,0.53,0.4,0.35,0.001,0.02
20160906,0.26,0.09,-0.54,0.001,-0.06
20160907,0.09,0.63,0.03,0.001,-0.66
20160908,-0.18,-0.01,0.59,0.001,-0.61
20160909,-2.47,-0.56,0.41,0.001,-0.18
20160912,1.44,0.01,-0.43,0.001,-0.22
20160913,-1.48,-0.24,-0.43,0.001,0.2
20160914,-0.08,0.12,-0.81,0.001,0.37
20160915,1.07,0.3,-0.32,0.001,0.08
20160916,-0.36,0.33,-0.45,0.001,0.1
20160919,0.05,0.42,0.15,0.001,0.03
20160920,-0.02,-0.23,-0.41,0.001,-0.02
20160921,1.12,0.14,0.33,0.001,0.59
20160922,0.7,0.85,-0.06,0.001,-0.19
20160923,-0.6,-0.1,-0.21,0.001,-0.36
20160926,-0.88,-0.22,-0.35,0.001,0.42
20160927,0.64,-0.07,-0.5,0.001,0.01
20160928,0.56,0.2,1.1,0.001,0.3
20160929,-0.98,-0.41,0.53,0.001,0.41
20160930,0.88,0.38,0.35,0.001,-0.37
20161003,-0.26,-0.03,-0.12,0.001,-0.08
20161004,-0.46,0.03,0.15,0.001,-0.52
20161005,0.58,0.29,0.8,0.001,-0.75
20161006,-0.06,-0.26,0.28,0.001,0.76
20161007,-0.38,-0.51,0.19,0.001,0.17
20161010,0.52,0.56,0.04,0.001,0.11
20161011,-1.3,-0.6,0.46,0.001,0.05
20161012,0.06,-0.24,0.35,0.001,0.51
20161013,-0.42,-0.68,-0.64,0.001,0.14
20161014,0.01,-0.39,0.58,0.001,0.31
20161017,-0.29,-0.04,0.16,0.001,0.49
20161018,0.6,-0.17,0.05,0.001,-0.31
20161019,0.25,0.04,0.94,0.001,-0.33
20161020,-0.16,-0.03,-0.12,0.001,-0.42
20161021,0.02,-0.14,-0.31,0.001,-0.25
20161024,0.54,0.05,-0.18,0.001,0.38
20161025,-0.46,-0.59,0.22,0.001,0.02
20161026,-0.23,-0.85,0.71,0.001,-0.81
20161027,-0.33,-0.96,0.58,0.001,-0.23
20161028,-0.29,-0.12,0.08,0.001,0.42
20161031,0.02,0.06,0.09,0.001,0.77
20161101,-0.68,-0.37,0.19,0.001,-0.22
20161102,-0.73,-0.65,0.26,0.001,0.08
20161103,-0.4,-0.47,1.05,0.001,0.79
20161104,-0.12,0.87,-0.44,0.001,-0.6
20161107,2.23,0.19,-0.12,0.001,-0.23
20161108,0.4,-0.08,-0.22,0.001,0.55
20161109,1.46,1.89,1.03,0.001,-2
20161110,0.32,1.14,1.83,0.001,-1.97
20161111,0.18,2.52,-0.01,0.001,-0.26
20161114,0.21,0.62,1.41,0.001,-1.5
20161115,0.8,-0.55,0.16,0.001,0.7
20161116,-0.12,0.3,-0.55,0.001,0.66
20161117,0.56,0.13,-0.15,0.001,-0.13
20161118,-0.16,0.56,0.39,0.001,0.14
20161121,0.77,-0.26,0.07,0.001,0.36
20161122,0.31,0.56,0.53,0.001,0.46
20161123,0.16,0.5,0.19,0.001,-0.46
20161125,0.4,-0.06,-0.29,0.001,0.03
20161128,-0.64,-0.75,0.09,0.001,0.65
20161129,0.11,-0.35,-0.06,0.001,0.3
20161130,-0.25,-0.4,2.22,0.001,-0.69
20161201,-0.36,-0.65,2.04,0.001,-0.51
20161202,0,0.04,-0.33,0.001,0.46
20161205,0.75,1.08,0.29,0.001,-0.27
20161206,0.48,0.62,0.22,0.001,-0.45
20161207,1.26,-0.6,0.5,0.001,0.09
20161208,0.36,1.15,0.6,0.001,-0.36
20161209,0.46,-0.27,0.2,0.001,-0.66
20161212,-0.3,-0.96,-0.13,0.001,0.21
20161213,0.6,-0.53,-0.26,0.001,-0.1
20161214,-0.82,-0.37,-0.29,0.001,0.02
20161215,0.46,0.38,0.3,0.001,0.27
20161216,-0.22,0.07,-0.41,0.001,-0.88
20161219,0.22,0.32,0.08,0.001,0.13
20161220,0.44,0.42,0.64,0.001,0.43
20161221,-0.24,-0.36,0.22,0.001,0.32
20161222,-0.3,-0.76,0.26,0.001,0.3
20161223,0.19,0.57,-0.5,0.001,-0.39
20161227,0.27,0.22,0.14,0.001,0.29
20161228,-0.87,-0.27,0.09,0.001,-0.13
20161229,-0.04,0.15,-0.33,0.001,0.08
20161230,-0.52,-0.11,0.2,0.001,-0.26
20170103,0.83,-0.12,0.06,0.002,-0.61
20170104,0.79,0.95,-0.15,0.002,-0.37
20170105,-0.21,-0.88,-0.78,0.002,-0.6
20170106,0.29,-0.66,-0.3,0.002,-0.18
20170109,-0.37,-0.29,-1.04,0.002,-0.37
20170110,0.16,0.88,0.44,0.002,0.71
20170111,0.31,-0.22,0.66,0.002,0.65
20170112,-0.3,-0.57,-0.88,0.002,-0.54
20170113,0.29,0.61,-0.08,0.002,0.17
20170117,-0.49,-0.86,-0.63,0.002,-0.91
20170118,0.24,0.17,0.24,0.002,0.52
20170119,-0.38,-0.5,-0.04,0.002,0.34
20170120,0.33,0.06,0.2,0.002,0.18
20170123,-0.29,-0.03,-0.33,0.002,0.08
20170124,0.83,0.71,0.82,0.002,1.18
20170125,0.84,0.17,0.44,0.002,0.5
20170126,-0.1,-0.62,0.41,0.002,0.54
20170127,-0.12,0,-0.68,0.002,0.05
20170130,-0.68,-0.73,-0.46,0.002,-0.7
20170131,0,0.88,-0.57,0.002,-0.67
20170201,0.04,-0.08,0.04,0.002,0.48
20170202,-0.02,-0.23,-0.32,0.002,-0.5
20170203,0.82,0.51,0.75,0.002,0.89
20170206,-0.27,-0.6,-0.2,0.002,-0.24
20170207,-0.01,-0.3,-0.51,0.002,-0.24
20170208,0.06,-0.24,-0.59,0.002,-0.63
20170209,0.72,0.68,0.07,0.002,0.46
20170210,0.38,0.4,0.14,0.002,-0.33
20170213,0.49,-0.32,0.33,0.002,0.32
20170214,0.45,-0.24,0.35,0.002,0.12
20170215,0.54,0.18,-0.42,0.002,-0.24
20170216,-0.16,-0.22,0.01,0.002,-0.06
20170217,0.2,0,-0.54,0.002,-0.42
20170221,0.6,-0.01,0.13,0.002,0.07
20170222,-0.15,-0.37,0.11,0.002,-0.07
20170223,-0.11,-0.65,0.24,0.002,-0.54
20170224,0.15,0.04,-0.98,0.002,-0.61
20170227,0.22,0.82,-0.33,0.002,0.14
20170228,-0.42,-1.38,0.16,0.002,0.13
20170301,1.47,0.42,0.78,0.001,1.27
20170302,-0.7,-0.52,-0.9,0.001,-1.15
20170303,0.09,-0.22,0.13,0.001,0.64
20170306,-0.38,-0.35,-0.08,0.001,0.02
20170307,-0.36,-0.29,-0.06,0.001,0.1
20170308,-0.19,-0.12,-0.83,0.001,-0.67
20170309,0.04,-0.47,-0.23,0.001,-0.19
20170310,0.34,0.08,-0.49,0.001,-0.19
20170313,0.13,0.32,-0.06,0.001,0.54
20170314,-0.36,-0.23,-0.01,0.001,-0.16
20170315,0.86,0.71,-0.46,0.001,-0.05
20170316,-0.06,0.46,0.23,0.001,-0.17
20170317,-0.08,0.64,-0.34,0.001,0.13
20170320,-0.25,-0.11,-0.72,0.001,-0.01
20170321,-1.48,-1.33,-0.72,0.001,-1.68
20170322,0.16,-0.3,-0.56,0.001,0.22
20170323,-0.03,0.69,0.49,0.001,0.15
20170324,-0.05,0.13,-0.19,0.001,0.08
20170327,-0.05,0.55,-0.5,0.001,-0.32
20170328,0.72,-0.15,0.72,0.001,0.37
20170329,0.18,0.38,-0.09,0.001,-0.46
20170330,0.36,0.33,0.92,0.001,0.72
20170331,-0.16,0.58,-0.32,0.001,0
20170403,-0.28,-1.11,-0.08,0.003,0.04
20170404,0.05,-0.23,0.31,0.003,0.37
20170405,-0.44,-0.8,-0.3,0.003,-0.45
20170406,0.32,0.67,0.48,0.003,0.08
20170407,-0.08,0.12,-0.26,0.003,0.01
20170410,0.08,0.1,0.08,0.003,-0.9
20170411,-0.05,0.8,0.22,0.003,0.13
20170412,-0.49,-0.83,-0.54,0.003,-0.59
20170413,-0.75,-0.24,-0.81,0.003,-0.31
20170417,0.89,0.24,0.24,0.003,0.52
20170418,-0.25,0.37,-0.18,0.003,-0.02
20170419,-0.08,0.6,-0.45,0.003,0.2
20170420,0.83,0.53,0.26,0.003,0.41
20170421,-0.28,0.11,-0.15,0.003,0.16
20170424,1.18,0.18,0.5,0.003,0.94
20170425,0.66,0.36,-0.06,0.003,0.11
20170426,0.04,0.71,0.31,0.003,-0.21
20170427,0.05,-0.13,-0.98,0.003,0.23
20170428,-0.3,-0.69,-0.6,0.003,-0.08
20170501,0.21,0.26,-0.12,0.003,0.98
20170502,0.03,-0.47,-0.22,0.003,-0.59
20170503,-0.19,-0.55,0.21,0.003,-0.02
20170504,0.02,-0.06,-0.36,0.003,-0.01
20170505,0.46,0.08,0.02,0.003,-0.3
20170508,-0.04,-0.25,0.26,0.003,0.01
20170509,-0.05,0.5,-0.8,0.003,0.05
20170510,0.21,0.19,0.02,0.003,0.05
20170511,-0.26,-0.39,-0.16,0.003,0.13
20170512,-0.18,-0.3,-0.59,0.003,0.31
20170515,0.53,0.25,0.21,0.003,0.07
20170516,-0.03,0.15,-0.09,0.003,0.83
20170517,-1.97,-0.86,-0.6,0.003,-1.55
20170518,0.4,0.06,-0.4,0.003,0.57
20170519,0.7,-0.37,0.41,0.003,-0.25
20170522,0.56,0.29,-0.3,0.003,0.36
20170523,0.18,-0.1,0.64,0.003,0.56
20170524,0.24,-0.12,-0.46,0.003,0.13
20170525,0.42,-0.27,-0.74,0.003,0.58
20170526,0.06,-0.03,0.1,0.003,0.16
20170530,-0.19,-0.49,-0.35,0.003,0.08
20170531,-0.02,0.04,-0.54,0.003,-0.02
20170601,0.95,1,0.04,0.003,-0.42
20170602,0.35,0.58,-0.76,0.003,0.55
20170605,-0.17,-0.46,-0.03,0.003,0.05
20170606,-0.28,0.09,-0.02,0.003,-0.11
20170607,0.15,-0.17,-0.03,0.003,1.12
20170608,0.18,1.14,0.94,0.003,0.97
20170609,-0.12,0.04,2.41,0.003,-1.57
20170612,-0.11,-0.25,0.33,0.003,-1.22
20170613,0.55,0.08,-0.12,0.003,0.53
20170614,-0.17,-0.47,-0.53,0.003,-0.21
20170615,-0.3,-0.24,-0.11,0.003,0.27
20170616,-0.03,-0.23,-0.15,0.003,0.11
20170619,0.86,0.12,-0.75,0.003,0.78
20170620,-0.73,-0.4,-0.5,0.003,0.18
20170621,-0.07,-0.05,-1.68,0.003,0.62
20170622,0.02,0.52,-0.4,0.003,-0.53
20170623,0.24,0.82,-0.49,0.003,-0.09
20170626,0.04,-0.03,0.7,0.003,-0.58
20170627,-0.85,-0.39,1.33,0.003,-0.32
20170628,1.02,0.74,0.22,0.003,0.9
20170629,-0.83,-0.13,1.37,0.003,-0.49
20170630,0.14,-0.09,-0.29,0.003,-0.35
20170703,0.24,0.35,1.2,0.004,-0.6
20170705,0.12,-0.68,-0.58,0.004,1.44
20170706,-0.95,-0.51,0.12,0.004,0.74
20170707,0.7,0.43,-0.41,0.004,0.86
20170710,0.05,-0.45,-0.07,0.004,0.41
20170711,0,0.36,-0.55,0.004,0.01
20170712,0.72,0.13,-0.52,0.004,0.31
20170713,0.17,-0.09,0.38,0.004,-0.38
20170714,0.42,-0.12,-0.51,0.004,-0.14
20170717,0,0.21,0.11,0.004,-0.17
20170718,0.04,-0.3,-0.3,0.004,0.46
20170719,0.59,0.52,0.03,0.004,-0.35
20170720,-0.01,0.06,-0.04,0.004,-0.06
20170721,-0.08,-0.41,-0.24,0.004,0.31
20170724,-0.03,0.1,-0.18,0.004,0.97
20170725,0.38,0.35,0.95,0.004,-0.69
20170726,-0.06,-0.34,-0.74,0.004,-0.19
20170727,-0.14,-0.65,0.44,0.004,-1.07
20170728,-0.17,-0.03,0.27,0.004,0.18
20170731,-0.11,-0.36,0.45,0.004,-0.04
20170801,0.24,-0.18,0.15,0.004,0.62
20170802,-0.08,-1.17,0.15,0.004,0.64
20170803,-0.21,-0.33,-0.31,0.004,0.29
20170804,0.25,0.3,0.38,0.004,0.02
20170807,0.16,-0.1,-0.57,0.004,0.41
20170808,-0.24,-0.06,0.25,0.004,0.57
20170809,-0.14,-0.76,-0.06,0.004,-0.22
20170810,-1.49,-0.31,0.26,0.004,-0.47
20170811,0.2,0.24,-0.87,0.004,0
20170814,1.03,0.29,0.11,0.004,1.11
20170815,-0.11,-0.85,-0.02,0.004,0.61
20170816,0.18,-0.13,-0.44,0.004,-0.03
20170817,-1.59,-0.17,-0.16,0.004,-0.49
20170818,-0.15,0.12,0.24,0.004,0.2
20170821,0.06,-0.24,-0.22,0.004,0.05
20170822,1.07,-0.02,-0.24,0.004,0.46
20170823,-0.32,0.09,0.42,0.004,-0.25
20170824,-0.14,0.59,0.17,0.004,0.04
20170825,0.18,0.12,0.55,0.004,-0.45
20170828,0.08,0.34,-0.74,0.004,0.41
20170829,0.1,0.13,-0.39,0.004,0.22
20170830,0.53,0.01,-0.31,0.004,0.54
20170831,0.62,0.48,-0.43,0.004,0.02
20170901,0.27,0.41,0.4,0.005,-0.38
20170905,-0.81,0.08,-0.98,0.005,-0.7
20170906,0.28,-0.06,0.12,0.005,-0.77
20170907,-0.07,0.15,-0.91,0.005,0.03
20170908,-0.16,0.03,0.39,0.005,0.45
20170911,1.08,-0.11,0.64,0.005,0.31
20170912,0.44,0.24,0.73,0.005,-0.57
20170913,0.11,0.3,0.36,0.005,-0.6
20170914,-0.12,-0.04,-0.07,0.005,0.02
20170915,0.19,0.29,0.14,0.005,-0.22
20170918,0.24,0.39,0.2,0.005,0.48
20170919,0.15,-0.29,0.39,0.005,0.75
20170920,0.16,0.22,0.48,0.005,-0.3
20170921,-0.28,0.1,0.37,0.005,0.06
20170922,0.12,0.43,0.11,0.005,-0.35
20170925,-0.25,0.31,0.58,0.005,-1.47
20170926,0.05,0.38,0.15,0.005,-0.06
20170927,0.63,1.39,0.22,0.005,0.81
20170928,0.13,0.18,-0.05,0.005,0.48
20170929,0.35,-0.13,-0.26,0.005,0.42
20171002,0.5,0.85,0.13,0.004,0.01
20171003,0.26,-0.04,-0.04,0.004,0.01
20171004,0.05,-0.27,-0.45,0.004,0.25
20171005,0.55,-0.34,0.38,0.004,0.01
20171006,-0.08,-0.06,-0.25,0.004,0.64
20171009,-0.22,-0.28,0,0.004,0.56
20171010,0.24,-0.01,0.42,0.004,0
20171011,0.16,-0.18,-0.19,0.004,0.41
20171012,-0.18,0.05,-0.51,0.004,0.65
20171013,0.04,-0.23,0.15,0.004,-0.02
20171016,0.17,-0.28,0.36,0.004,0.26
20171017,0.01,-0.34,-0.31,0.004,-0.22
20171018,0.14,0.3,0.22,0.004,0.19
20171019,0.02,-0.39,0.16,0.004,-0.22
20171020,0.57,-0.09,0.27,0.004,0.12
20171023,-0.45,-0.44,0.18,0.004,0.42
20171024,0.2,-0.19,0.49,0.004,0.67
20171025,-0.51,0.01,0.14,0.004,-0.08
20171026,0.2,0.03,0.27,0.004,0.31
20171027,0.82,-0.03,-0.98,0.004,0.97
20171030,-0.46,-0.8,-0.03,0.004,-0.16
20171031,0.23,0.84,-0.24,0.004,0.39
20171101,0.05,-0.79,0.08,0.004,-0.48
20171102,0.06,-0.01,0.5,0.004,0.77
20171103,0.31,-0.43,-0.71,0.004,0.48
20171106,0.06,0.22,0.19,0.004,-0.41
20171107,-0.2,-1.36,-0.4,0.004,-0.25
20171108,0.12,0.05,-0.57,0.004,-0.03
20171109,-0.41,-0.03,0.23,0.004,-0.82
20171110,0.01,0.07,-0.42,0.004,-0.11
20171113,0.09,-0.3,0.09,0.004,0.82
20171114,-0.22,-0.11,0.02,0.004,0.93
20171115,-0.52,-0.04,0.23,0.004,-0.12
20171116,1.01,0.85,-0.55,0.004,0.19
20171117,-0.14,0.75,0.29,0.004,-1.34
20171120,0.21,0.56,0.02,0.004,0.46
20171121,0.67,0.42,-0.33,0.004,0.93
20171122,-0.05,0.1,-0.08,0.004,-0.88
20171124,0.21,0.02,-0.43,0.004,0.5
20171127,-0.06,-0.36,0.01,0.004,0.15
20171128,1.06,0.39,0.86,0.004,-0.47
20171129,0.02,0.05,1.45,0.004,-2.29
20171130,0.82,-0.56,-0.51,0.004,0.5
20171201,-0.22,-0.37,0.36,0.004,-0.46
20171204,-0.1,-0.34,1.2,0.004,-1.98
20171205,-0.43,-0.46,-0.22,0.004,0.94
20171206,-0.09,-0.47,-0.53,0.004,0.89
20171207,0.42,0.26,-0.2,0.004,0.7
20171208,0.51,-0.46,-0.13,0.004,-0.47
20171211,0.26,-0.42,-0.16,0.004,-0.28
20171212,0.07,-0.52,0.5,0.004,-0.57
20171213,0.02,0.72,-0.89,0.004,0.56
20171214,-0.47,-0.69,-0.21,0.004,0.47
20171215,0.92,0.68,0.04,0.004,0.25
20171218,0.67,0.74,0.26,0.004,-0.1
20171219,-0.3,-0.37,-0.24,0.004,-0.06
